instance,reduced_vertex,degree,weighted_degree,hyperedge_participation,mwu_weighted_degree,mean_incident_mwu,max_incident_mwu,mean_incident_edge_size,max_incident_edge_size,singleton_participation,binary_participation,x_avg,certainty
exact_060,1026,2.0,4.0,2.0,0.000995331823623449,0.0004976659118117245,0.000749677500318939,2.0,2.0,0.0,2.0,0.4962932454695228,0.0037067545304771965
exact_060,1027,4.0,15.0,4.0,0.0008941817368284166,0.00022354543420710415,0.00024565432330451005,3.75,4.0,0.0,0.0,0.49711696869851785,0.002883031301482153
exact_060,1028,3.0,9.0,3.0,0.001075827832283871,0.00035860927742795704,0.000749677500318939,3.0,3.0,0.0,0.0,0.4983525535420104,0.0016474464579895876
exact_060,1029,3.0,11.0,3.0,0.001075827832283871,0.00035860927742795704,0.000749677500318939,3.6666666666666665,5.0,0.0,0.0,0.4975288303130146,0.0024711696869854083
exact_060,1030,4.0,17.0,4.0,0.0008518505838365836,0.0002129626459591459,0.00030706790413063755,4.25,5.0,0.0,0.0,0.0,0.5
exact_060,1031,4.0,16.0,4.0,0.0009855651450976944,0.0002463912862744236,0.00030706790413063755,4.0,4.0,0.0,0.0,0.4983525535420104,0.0016474464579895876
exact_060,1032,4.0,15.0,4.0,0.0010648132297957293,0.0002662033074489323,0.00038383488016329695,3.75,4.0,0.0,0.0,0.4971169686985177,0.0028830313014823195
exact_060,1033,3.0,11.0,3.0,0.0008682897711521214,0.0002894299237173738,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1034,4.0,15.0,4.0,0.0009832867012490453,0.0002458216753122613,0.0004797936002041212,3.75,4.0,0.0,0.0,0.4983525535420104,0.0016474464579895876
exact_060,1035,3.0,9.0,3.0,0.000997970688424572,0.000332656896141524,0.00038383488016329695,3.0,3.0,0.0,0.0,0.49999999999999917,8.326672684688674e-16
exact_060,1036,2.0,6.0,2.0,0.0009835768804184481,0.0004917884402092241,0.0005997420002551513,3.0,4.0,0.0,1.0,0.4991762767710053,0.0008237232289947105
exact_060,1037,3.0,10.0,3.0,0.0008728405174913373,0.0002909468391637791,0.0004797936002041212,3.3333333333333335,4.0,0.0,0.0,0.004118616144975285,0.4958813838550247
exact_060,1038,3.0,10.0,3.0,0.0008728405174913373,0.0002909468391637791,0.0004797936002041212,3.3333333333333335,4.0,0.0,0.0,0.4995881383855017,0.00041186161449829894
exact_060,1039,4.0,16.0,4.0,0.0009241515642715668,0.0002310378910678917,0.00030706790413063755,4.0,4.0,0.0,0.0,0.006177924217462966,0.493822075782537
exact_060,1040,4.0,17.0,4.0,0.000906464452993642,0.0002266161132484105,0.00030706790413063755,4.25,5.0,0.0,0.0,0.005354200988467866,0.49464579901153216
exact_060,1041,5.0,21.0,5.0,0.0008056675710553357,0.00016113351421106714,0.00024565432330451005,4.2,5.0,0.0,0.0,0.006589785831960495,0.4934102141680395
exact_060,1042,2.0,4.0,2.0,0.0009835768804184481,0.0004917884402092241,0.0005997420002551513,2.0,2.0,0.0,2.0,0.4983525535420104,0.0016474464579895876
exact_060,1043,3.0,10.0,3.0,0.0008260126621114151,0.00027533755403713833,0.00038383488016329695,3.3333333333333335,4.0,0.0,0.0,0.002883031301482708,0.4971169686985173
exact_060,1044,3.0,10.0,3.0,0.0010008011568423784,0.00033360038561412617,0.0004797936002041212,3.3333333333333335,4.0,0.0,0.0,0.497940691927513,0.0020593080724869983
exact_060,1045,3.0,11.0,3.0,0.0009048424368015541,0.00030161414560051804,0.0004797936002041212,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1046,4.0,15.0,4.0,0.00105453804006524,0.00026363451001631,0.00038383488016329695,3.75,4.0,0.0,0.0,0.4983525535420104,0.0016474464579895876
exact_060,1047,2.0,6.0,2.0,0.0004250488365974329,0.00021252441829871645,0.00038383488016329695,3.0,4.0,0.0,1.0,0.0,0.5
exact_060,1048,3.0,9.0,3.0,0.0009711022468131413,0.0003237007489377138,0.0004797936002041212,3.0,3.0,0.0,0.0,0.49794069192751234,0.0020593080724876645
exact_060,1049,4.0,16.0,4.0,0.0010053403181237072,0.0002513350795309268,0.00038383488016329695,4.0,5.0,0.0,0.0,0.4975288303130146,0.0024711696869854083
exact_060,1050,4.0,18.0,4.0,0.0007787242048752968,0.0001946810512188242,0.00030706790413063755,4.5,5.0,0.0,0.0,0.0,0.5
exact_060,1051,3.0,9.0,3.0,0.0010026150904745477,0.00033420503015818255,0.0005997420002551513,3.0,4.0,0.0,1.0,0.4938220757825369,0.006177924217463104
exact_060,1052,2.0,4.0,2.0,0.0010795356004592725,0.0005397678002296363,0.0005997420002551513,2.0,2.0,0.0,2.0,0.4971169686985177,0.0028830313014823195
exact_060,1053,2.0,6.0,2.0,0.0009068962672338254,0.0004534481336169127,0.000749677500318939,3.0,4.0,0.0,1.0,0.4975288303130145,0.0024711696869855193
exact_060,1054,2.0,5.0,2.0,0.0010567454044495765,0.0005283727022247882,0.000749677500318939,2.5,3.0,0.0,1.0,0.4987644151565078,0.0012355848434921768
exact_060,1055,3.0,10.0,3.0,0.0006878321052526281,0.0002292773684175427,0.00024565432330451005,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_060,1056,4.0,17.0,4.0,0.0009334864285571382,0.00023337160713928455,0.00024565432330451005,4.25,5.0,0.0,0.0,0.4983525535420091,0.0016474464579909198
exact_060,1057,4.0,17.0,4.0,0.0008833639689328574,0.00022084099223321435,0.0002662803087919282,4.25,5.0,0.0,0.0,0.49327188887306156,0.006728111126938441
exact_060,1058,3.0,11.0,3.0,0.0008728405174913373,0.0002909468391637791,0.0004797936002041212,3.6666666666666665,4.0,0.0,0.0,0.4995881383855017,0.00041186161449829894
exact_060,1059,2.0,4.0,2.0,0.0008680560192527334,0.0004340280096263667,0.0004797936002041212,2.0,2.0,0.0,2.0,0.0012355848434925864,0.49876441515650743
exact_060,1060,3.0,12.0,3.0,0.0007492456860787556,0.00024974856202625187,0.00030706790413063755,4.0,4.0,0.0,0.0,0.0,0.5
exact_060,1061,4.0,16.0,4.0,0.0008843555638962362,0.00022108889097405905,0.00024565432330451005,4.0,4.0,0.0,0.0,0.49917627677100507,0.0008237232289949326
exact_060,1062,3.0,7.0,3.0,0.0009729108111700592,0.00032430360372335306,0.00038383488016329695,2.3333333333333335,3.0,0.0,2.0,0.006177924217462966,0.493822075782537
exact_060,1063,3.0,11.0,3.0,0.000997970688424572,0.000332656896141524,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.48846787479406895,0.011532125205931054
exact_060,1064,2.0,4.0,2.0,0.0009595872004082424,0.0004797936002041212,0.0004797936002041212,2.0,2.0,0.0,2.0,0.0065897858319604995,0.4934102141680395
exact_060,1065,2.0,4.0,2.0,0.0010795356004592725,0.0005397678002296363,0.0005997420002551513,2.0,2.0,0.0,2.0,0.4991762767710053,0.0008237232289947105
exact_060,1066,2.0,4.0,2.0,0.0009068099043857889,0.00045340495219289444,0.0005997420002551513,2.0,2.0,0.0,2.0,0.005766062602965416,0.4942339373970346
exact_060,1067,3.0,6.0,3.0,0.0008673575129951808,0.00028911917099839357,0.0004797936002041212,2.0,2.0,0.0,3.0,0.4967051070840196,0.0032948929159803964
exact_060,1068,4.0,16.0,4.0,0.0010563135902093932,0.0002640783975523483,0.00030706790413063755,4.0,5.0,0.0,0.0,0.4975288303130146,0.0024711696869854083
exact_060,1069,3.0,10.0,3.0,0.0008512229370405404,0.0002837409790135135,0.0004797936002041212,3.3333333333333335,4.0,0.0,0.0,0.0007673086476497485,0.49923269135235027
exact_060,1070,2.0,5.0,2.0,0.0008636284803674181,0.00043181424018370906,0.0004797936002041212,2.5,3.0,0.0,1.0,0.0,0.5
exact_060,1071,2.0,5.0,2.0,0.0009835768804184481,0.0004917884402092241,0.0005997420002551513,2.5,3.0,0.0,1.0,0.497940691927513,0.0020593080724869983
exact_060,1072,2.0,5.0,2.0,0.0008636284803674181,0.00043181424018370906,0.0004797936002041212,2.5,3.0,0.0,1.0,0.0032948929159802476,0.49670510708401977
exact_060,1073,3.0,9.0,3.0,0.0008728405174913373,0.0002909468391637791,0.0004797936002041212,3.0,3.0,0.0,0.0,0.4995881383855017,0.00041186161449829894
exact_060,1074,3.0,9.0,3.0,0.0008728405174913373,0.0002909468391637791,0.0004797936002041212,3.0,3.0,0.0,0.0,0.49917627677100507,0.0008237232289949326
exact_060,1075,4.0,16.0,4.0,0.0009334864285571382,0.00023337160713928455,0.00024565432330451005,4.0,4.0,0.0,0.0,0.005766062602965416,0.4942339373970346
exact_060,1076,4.0,15.0,4.0,0.0009826172932180402,0.00024565432330451005,0.00024565432330451005,3.75,4.0,0.0,0.0,0.5008237232289954,0.0008237232289953766
exact_060,1077,3.0,10.0,3.0,0.0007369629699135302,0.00024565432330451005,0.00024565432330451005,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_060,1078,3.0,10.0,3.0,0.0007369629699135302,0.00024565432330451005,0.00024565432330451005,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_060,1079,4.0,15.0,4.0,0.0009826172932180402,0.00024565432330451005,0.00024565432330451005,3.75,4.0,0.0,0.0,0.5008237232289954,0.0008237232289953766
exact_060,1080,3.0,11.0,3.0,0.0010325158276392689,0.00034417194254642296,0.0004797936002041212,3.6666666666666665,4.0,0.0,0.0,0.4995881383855022,0.00041186161449779934
exact_060,1081,4.0,14.0,4.0,0.0009457691447223636,0.0002364422861805909,0.00030706790413063755,3.5,4.0,0.0,0.0,0.005766062602965416,0.4942339373970346
exact_060,1082,3.0,12.0,3.0,0.0006878321052526282,0.00022927736841754274,0.00024565432330451005,4.0,5.0,0.0,0.0,0.0,0.5
exact_060,1083,2.0,4.0,2.0,0.0009835768804184481,0.0004917884402092241,0.0005997420002551513,2.0,2.0,0.0,2.0,0.4991762767710053,0.0008237232289947105
exact_060,1084,2.0,6.0,2.0,0.0008453963235596613,0.00042269816177983063,0.0005997420002551513,3.0,4.0,0.0,1.0,0.0,0.5
exact_060,1085,4.0,14.0,4.0,0.0008750206996106648,0.0002187551749026662,0.00030706790413063755,3.5,4.0,0.0,0.0,0.49711696869851785,0.002883031301482153
exact_060,1086,4.0,16.0,4.0,0.0010226196923558114,0.00025565492308895284,0.0004797936002041212,4.0,4.0,0.0,0.0,0.4975288303130146,0.0024711696869854083
exact_060,1087,4.0,18.0,4.0,0.0009241869384941227,0.00023104673462353068,0.00030706790413063755,4.5,5.0,0.0,0.0,0.0,0.5
exact_060,1088,4.0,14.0,4.0,0.0010563135902093932,0.0002640783975523483,0.00030706790413063755,3.5,4.0,0.0,0.0,0.4967051070840196,0.0032948929159803964
exact_060,1089,3.0,11.0,3.0,0.0008106592669048832,0.00027021975563496105,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1090,2.0,6.0,2.0,0.0006525362445101053,0.00032626812225505265,0.0004797936002041212,3.0,4.0,0.0,1.0,0.0,0.5
exact_060,1091,2.0,6.0,2.0,0.0007868615043347588,0.0003934307521673794,0.0004797936002041212,3.0,3.0,0.0,0.0,0.0,0.5
exact_060,1092,5.0,22.0,5.0,0.0010101305774281452,0.00020202611548562904,0.00024565432330451005,4.4,5.0,0.0,0.0,0.5008237232289954,0.0008237232289953766
exact_060,1093,3.0,11.0,3.0,0.0007369629699135302,0.00024565432330451005,0.00024565432330451005,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1094,4.0,14.0,4.0,0.0008843555638962361,0.00022108889097405903,0.00024565432330451005,3.5,4.0,0.0,0.0,0.49711696869851785,0.002883031301482153
exact_060,1095,4.0,13.0,4.0,0.0009334864285571382,0.00023337160713928455,0.00024565432330451005,3.25,4.0,0.0,0.0,0.5,0.0
exact_060,1096,4.0,12.0,4.0,0.0009334864285571382,0.00023337160713928455,0.00024565432330451005,3.0,3.0,0.0,0.0,0.5008237232289949,0.0008237232289949326
exact_060,1097,4.0,11.0,4.0,0.0008866224638055175,0.00022165561595137938,0.00024565432330451005,2.75,3.0,0.0,1.0,0.00494233937397035,0.4950576606260296
exact_060,1098,3.0,8.0,3.0,0.0008874262429375424,0.00029580874764584746,0.00038383488016329695,2.6666666666666665,4.0,0.0,2.0,0.49794069192751234,0.0020593080724876645
exact_060,1099,4.0,18.0,4.0,0.0008671597612649204,0.0002167899403162301,0.00030706790413063755,4.5,5.0,0.0,0.0,0.0,0.5
exact_060,1100,3.0,10.0,3.0,0.0009212037123919126,0.00030706790413063755,0.00030706790413063755,3.3333333333333335,4.0,0.0,0.0,0.49588138385502456,0.00411861614497544
exact_060,1101,3.0,12.0,3.0,0.0008597901315657852,0.0002865967105219284,0.00030706790413063755,4.0,6.0,0.0,0.0,0.0008237232289950619,0.49917627677100496
exact_060,1102,4.0,16.0,4.0,0.0008788725594000796,0.0002197181398500199,0.00030706790413063755,4.0,4.0,0.0,0.0,0.5004118616144972,0.00041186161449724423
exact_060,1103,4.0,16.0,4.0,0.0008313477158869663,0.00020783692897174158,0.00030706790413063755,4.0,4.0,0.0,0.0,0.006589785831960495,0.4934102141680395
exact_060,1104,4.0,16.0,4.0,0.0008627733576679951,0.00021569333941699878,0.00030706790413063755,4.0,4.0,0.0,0.0,0.007413509060955509,0.4925864909390445
exact_060,1105,4.0,18.0,4.0,0.0008627733576679951,0.00021569333941699878,0.00030706790413063755,4.5,6.0,0.0,0.0,0.0004118616144975314,0.4995881383855025
exact_060,1106,4.0,14.0,4.0,0.0008750206996106648,0.0002187551749026662,0.00030706790413063755,3.5,4.0,0.0,0.0,0.006177924217462966,0.493822075782537
exact_060,1107,3.0,12.0,3.0,0.0006763984461737166,0.0002254661487245722,0.00038383488016329695,4.0,5.0,0.0,0.0,0.0,0.5
exact_060,1108,4.0,14.0,4.0,0.0009267281701172473,0.00023168204252931181,0.00030706790413063755,3.5,4.0,0.0,0.0,0.5004118616144972,0.00041186161449724423
exact_060,1109,4.0,17.0,4.0,0.0008601068165363005,0.00021502670413407513,0.0003304316384168294,4.25,5.0,0.0,0.0,0.006589785831960495,0.4934102141680395
exact_060,1110,4.0,16.0,4.0,0.0009181953390924981,0.00022954883477312453,0.0003304316384168294,4.0,4.0,0.0,0.0,0.49341021416803993,0.006589785831960071
exact_060,1111,3.0,11.0,3.0,0.000709940994350034,0.000236646998116678,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1112,4.0,15.0,4.0,0.0010693639761349453,0.0002673409940337363,0.0004797936002041212,3.75,4.0,0.0,0.0,0.4987644151565078,0.0012355848434921768
exact_060,1113,4.0,16.0,4.0,0.0009282234006302904,0.0002320558501575726,0.0002895221600385643,4.0,4.0,0.0,0.0,0.0008237232289950619,0.49917627677100496
exact_060,1114,4.0,16.0,4.0,0.0010212221020252466,0.00025530552550631164,0.0002895221600385643,4.0,4.0,0.0,0.0,0.4950576606260297,0.004942339373970317
exact_060,1115,4.0,17.0,4.0,0.0008941817368284166,0.00022354543420710415,0.00024565432330451005,4.25,5.0,0.0,0.0,0.4938220757825371,0.006177924217462882
exact_060,1116,3.0,11.0,3.0,0.0008597901315657852,0.0002865967105219284,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1117,4.0,15.0,4.0,0.0010440308740441676,0.0002610077185110419,0.00030706790413063755,3.75,4.0,0.0,0.0,0.49999999999999917,8.326672684688674e-16
exact_060,1118,4.0,15.0,4.0,0.001022536120755023,0.00025563403018875576,0.00038383488016329695,3.75,4.0,0.0,0.0,0.4962932454695228,0.0037067545304771965
exact_060,1119,4.0,14.0,4.0,0.0008941817368284166,0.00022354543420710415,0.00024565432330451005,3.5,4.0,0.0,0.0,0.5000000000000001,1.1102230246251565e-16
exact_060,1120,3.0,11.0,3.0,0.0008751435267723171,0.0002917145089241057,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.49588138385502456,0.00411861614497544
exact_060,1121,4.0,15.0,4.0,0.0010563135902093932,0.0002640783975523483,0.00030706790413063755,3.75,4.0,0.0,0.0,0.5004118616144967,0.0004118616144966891
exact_060,1122,4.0,15.0,4.0,0.0010440308740441676,0.0002610077185110419,0.00030706790413063755,3.75,4.0,0.0,0.0,0.4987644151565078,0.0012355848434921768
exact_060,1123,3.0,11.0,3.0,0.0007983765507396576,0.0002661255169132192,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1124,4.0,16.0,4.0,0.0010323622936872035,0.00025809057342180086,0.00038383488016329695,4.0,4.0,0.0,0.0,0.4975288303130146,0.0024711696869854083
exact_060,1125,4.0,16.0,4.0,0.0008788725594000796,0.0002197181398500199,0.00030706790413063755,4.0,4.0,0.0,0.0,0.002883031301482708,0.4971169686985173
exact_060,1126,3.0,12.0,3.0,0.0009365571075984444,0.00031218570253281483,0.00038383488016329695,4.0,4.0,0.0,0.0,0.49917627677100507,0.0008237232289949326
exact_060,1127,4.0,16.0,4.0,0.0008470052196860541,0.00021175130492151353,0.00030706790413063755,4.0,4.0,0.0,0.0,0.0008237232289950619,0.49917627677100496
exact_060,1128,4.0,16.0,4.0,0.0009575496651730837,0.00023938741629327094,0.00030706790413063755,4.0,4.0,0.0,0.0,0.49676365014894563,0.0032363498510543653
exact_060,1129,3.0,11.0,3.0,0.0008751435267723171,0.0002917145089241057,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.0016474464579901238,0.49835255354200986
exact_060,1130,4.0,17.0,4.0,0.001029058367616827,0.00025726459190420674,0.00038383488016329695,4.25,5.0,0.0,0.0,0.49546952224052676,0.004530477759473239
exact_060,1131,5.0,21.0,5.0,0.0010396320253085335,0.00020792640506170668,0.00030706790413063755,4.2,5.0,0.0,0.0,0.49912160109734877,0.000878398902651234
exact_060,1132,4.0,16.0,4.0,0.0010693639761349453,0.0002673409940337363,0.0004797936002041212,4.0,5.0,0.0,0.0,0.4987644151565078,0.0012355848434921768
exact_060,1133,3.0,11.0,3.0,0.0008751435267723171,0.0002917145089241057,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1134,4.0,14.0,4.0,0.0010323622936872035,0.00025809057342180086,0.00038383488016329695,3.5,4.0,0.0,0.0,0.4995881383855022,0.00041186161449779934
exact_060,1135,4.0,15.0,4.0,0.001035580614478631,0.0002588951536196578,0.00038383488016329695,3.75,4.0,0.0,0.0,0.4991762767710053,0.0008237232289947105
exact_060,1136,2.0,4.0,2.0,0.0009595872004082424,0.0004797936002041212,0.0004797936002041212,2.0,2.0,0.0,2.0,0.4995881383855017,0.00041186161449829894
exact_060,1137,3.0,12.0,3.0,0.0007867079703826935,0.0002622359901275645,0.00038383488016329695,4.0,5.0,0.0,0.0,0.0,0.5
exact_060,1138,4.0,17.0,4.0,0.0010323622936872037,0.0002580905734218009,0.00038383488016329695,4.25,5.0,0.0,0.0,0.49546952224052676,0.004530477759473239
exact_060,1139,4.0,16.0,4.0,0.0008961360843469561,0.00022403402108673903,0.00030706790413063755,4.0,4.0,0.0,0.0,0.49588138385502456,0.00411861614497544
exact_060,1140,4.0,14.0,4.0,0.000928573342091048,0.000232143335522762,0.00030706790413063755,3.5,4.0,0.0,0.0,0.5004118616144972,0.00041186161449724423
exact_060,1141,3.0,8.0,3.0,0.0008728405174913373,0.0002909468391637791,0.0004797936002041212,2.6666666666666665,4.0,0.0,2.0,0.4938220757825371,0.006177924217462882
exact_060,1142,4.0,17.0,4.0,0.0006685728063055546,0.00016714320157638866,0.00024565432330451005,4.25,5.0,0.0,0.0,0.0012355848434925875,0.49876441515650743
exact_060,1143,5.0,21.0,5.0,0.0008749224378813431,0.00017498448757626863,0.00024565432330451005,4.2,5.0,0.0,0.0,0.4987644151565069,0.0012355848434931205
exact_060,1144,3.0,10.0,3.0,0.0010133240836311041,0.00033777469454370136,0.00038383488016329695,3.3333333333333335,4.0,0.0,0.0,0.49999999999999917,8.326672684688674e-16
exact_060,1145,3.0,11.0,3.0,0.0008751435267723171,0.0002917145089241057,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.005354200988467866,0.49464579901153216
exact_060,1146,4.0,16.0,4.0,0.0010693639761349453,0.0002673409940337363,0.0004797936002041212,4.0,5.0,0.0,0.0,0.4995881383855022,0.00041186161449779934
exact_060,1147,4.0,15.0,4.0,0.0008194780964339353,0.00020486952410848382,0.00030706790413063755,3.75,4.0,0.0,0.0,0.002883031301482708,0.4971169686985173
exact_060,1148,4.0,15.0,4.0,0.0009576586532927222,0.00023941466332318056,0.00038383488016329695,3.75,4.0,0.0,0.0,0.004530477759472831,0.49546952224052715
exact_060,1149,4.0,14.0,4.0,0.0010255085380670077,0.0002563771345167519,0.00038383488016329695,3.5,4.0,0.0,0.0,0.49999999999999917,8.326672684688674e-16
exact_060,1150,3.0,11.0,3.0,0.0007915227951194619,0.0002638409317064873,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1151,3.0,9.0,3.0,0.0008481215512088208,0.00028270718373627363,0.00038383488016329695,3.0,3.0,0.0,0.0,0.0032948929159802476,0.49670510708401977
exact_060,1152,3.0,11.0,3.0,0.000819187205869264,0.00027306240195642135,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1153,4.0,15.0,4.0,0.0009855651450976944,0.0002463912862744236,0.00030706790413063755,3.75,4.0,0.0,0.0,0.49999999999999917,8.326672684688674e-16
exact_060,1154,4.0,12.0,4.0,0.0009826172932180402,0.00024565432330451005,0.00024565432330451005,3.0,3.0,0.0,0.0,0.5004118616144967,0.0004118616144966891
exact_060,1155,4.0,16.0,4.0,0.0008450508721675146,0.00021126271804187865,0.00024565432330451005,4.0,4.0,0.0,0.0,0.0016474464579901255,0.49835255354200986
exact_060,1156,4.0,16.0,4.0,0.0009341005643653995,0.00023352514109134986,0.00038383488016329695,4.0,4.0,0.0,0.0,0.002471169686985175,0.4975288303130148
exact_060,1157,3.0,6.0,3.0,0.001013324083631104,0.0003377746945437013,0.00038383488016329695,2.0,2.0,0.0,3.0,0.49999999999999917,8.326672684688674e-16
exact_060,1158,2.0,5.0,2.0,0.000995331823623449,0.0004976659118117245,0.000749677500318939,2.5,3.0,0.0,1.0,0.4962932454695228,0.0037067545304771965
exact_060,1159,3.0,10.0,3.0,0.000997970688424572,0.000332656896141524,0.00038383488016329695,3.3333333333333335,4.0,0.0,0.0,0.4987644151565078,0.0012355848434921768
exact_060,1160,3.0,9.0,3.0,0.0009212037123919126,0.00030706790413063755,0.00030706790413063755,3.0,3.0,0.0,0.0,0.5004118616144972,0.00041186161449724423
exact_060,1161,4.0,16.0,4.0,0.0010009185403042262,0.00025022963507605655,0.00038383488016329695,4.0,4.0,0.0,0.0,0.49546952224052676,0.004530477759473239
exact_060,1162,4.0,16.0,4.0,0.0010132012564694516,0.0002533003141173629,0.00038383488016329695,4.0,4.0,0.0,0.0,0.4987644151565078,0.0012355848434921768
exact_060,1163,4.0,16.0,4.0,0.0009855651450976942,0.00024639128627442354,0.00030706790413063755,4.0,4.0,0.0,0.0,0.49464579901153166,0.005354200988468338
exact_060,1164,4.0,16.0,4.0,0.0008258898349497628,0.0002064724587374407,0.00030706790413063755,4.0,4.0,0.0,0.0,0.004530477759472827,0.49546952224052715
exact_060,1165,4.0,15.0,4.0,0.0009593108392945248,0.0002398277098236312,0.0004797936002041212,3.75,4.0,0.0,0.0,0.4995881383855017,0.00041186161449829894
exact_060,1166,4.0,15.0,4.0,0.0010170088984806716,0.0002542522246201679,0.00030706790413063755,3.75,5.0,0.0,0.0,0.49464579901153166,0.005354200988468338
exact_060,1167,3.0,11.0,3.0,0.0009248885272414803,0.0003082961757471601,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.00041186161449753095,0.4995881383855025
exact_060,1168,3.0,11.0,3.0,0.0005856933925824563,0.00019523113086081876,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1169,4.0,14.0,4.0,0.0008471576280008107,0.00021178940700020268,0.00030706790413063755,3.5,4.0,0.0,0.0,0.005766062602965416,0.4942339373970346
exact_060,1170,4.0,16.0,4.0,0.0008471576280008107,0.00021178940700020268,0.00030706790413063755,4.0,4.0,0.0,0.0,0.0037067545304777546,0.49629324546952225
exact_060,1171,4.0,16.0,4.0,0.000958469743248167,0.00023961743581204175,0.0004797936002041212,4.0,4.0,0.0,0.0,0.009060955518945655,0.49093904448105435
exact_060,1172,4.0,14.0,4.0,0.001039885457338404,0.000259971364334601,0.0004797936002041212,3.5,4.0,0.0,0.0,0.4995881383855022,0.00041186161449779934
exact_060,1173,3.0,10.0,3.0,0.0010325158276392689,0.00034417194254642296,0.0004797936002041212,3.3333333333333335,4.0,0.0,0.0,0.49464579901153166,0.005354200988468338
exact_060,1174,4.0,16.0,4.0,0.001022536120755023,0.00025563403018875576,0.00038383488016329695,4.0,4.0,0.0,0.0,0.4987644151565078,0.0012355848434921768
exact_060,1175,4.0,16.0,4.0,0.0009517876756433241,0.00023794691891083103,0.00038383488016329695,4.0,4.0,0.0,0.0,0.49917627677100507,0.0008237232289949326
exact_060,1176,3.0,9.0,3.0,0.0009212037123919126,0.00030706790413063755,0.00030706790413063755,3.0,3.0,0.0,0.0,0.5004118616144972,0.00041186161449724423
exact_060,1177,3.0,9.0,3.0,0.0009212037123919126,0.00030706790413063755,0.00030706790413063755,3.0,3.0,0.0,0.0,0.4983525535420091,0.0016474464579909198
exact_060,1178,3.0,11.0,3.0,0.0007492456860787556,0.00024974856202625187,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1179,4.0,16.0,4.0,0.0009334864285571382,0.00023337160713928455,0.00024565432330451005,4.0,4.0,0.0,0.0,0.006589785831960495,0.4934102141680395
exact_060,1180,3.0,11.0,3.0,0.0006784972409670568,0.0002261657469890189,0.00030706790413063755,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1181,4.0,14.0,4.0,0.0009334864285571382,0.00023337160713928455,0.00024565432330451005,3.5,4.0,0.0,0.0,0.4962932454695218,0.0037067545304781957
exact_060,1182,3.0,11.0,3.0,0.0005679527954800273,0.0001893175984933424,0.00024565432330451005,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_060,1183,4.0,15.0,4.0,0.0009027120832051658,0.00022567802080129145,0.0004797936002041212,3.75,5.0,0.0,0.0,0.4995881383855017,0.00041186161449829894
exact_060,1184,4.0,14.0,4.0,0.0009581871738095498,0.00023954679345238744,0.0004797936002041212,3.5,4.0,0.0,0.0,0.00494233937397035,0.4950576606260296
exact_060,1185,4.0,15.0,4.0,0.0009439267372975799,0.00023598168432439496,0.00038383488016329695,3.75,4.0,0.0,0.0,0.006589785831960495,0.4934102141680395
exact_060,1186,4.0,15.0,4.0,0.0008450508721675146,0.00021126271804187865,0.00024565432330451005,3.75,4.0,0.0,0.0,0.0037067545304777546,0.49629324546952225
exact_060,1187,3.0,11.0,3.0,0.0008751435267723171,0.0002917145089241057,0.00038383488016329695,3.6666666666666665,4.0,0.0,0.0,0.4942339373970349,0.005766062602965083
exact_060,1188,4.0,15.0,4.0,0.0008775018082760405,0.00021937545206901013,0.00038383488016329695,3.75,4.0,0.0,0.0,0.0032948929159802476,0.49670510708401977
exact_060,1189,4.0,16.0,4.0,0.0009341005643653995,0.00023352514109134986,0.00038383488016329695,4.0,4.0,0.0,0.0,0.4983525535420091,0.0016474464579909198
exact_060,1190,4.0,15.0,4.0,0.0009026568109824221,0.00022566420274560553,0.00038383488016329695,3.75,4.0,0.0,0.0,0.49917627677100507,0.0008237232289949326
exact_060,1191,3.0,12.0,3.0,0.0008260126621114151,0.00027533755403713833,0.00038383488016329695,4.0,4.0,0.0,0.0,0.0016474464579901238,0.49835255354200986
